product_title,asin,author,review,rating,date,url
Yankee Candle 1073481EZ Large Jar Candle Lemon Lavender,B000WQZ5PC,yuli,Arrived in very sturdy packaging. The smell is exactly what I was expecting.,5.0,2019-12-14,https://www.amazon.com/product-reviews/B000WQZ5PC/?pageNumber=30
Yankee Candle 1073481EZ Large Jar Candle Lemon Lavender,B000WQZ5PC,Brian Bezanson,I bought this candle as a small gift for my wife and she really loves it. Works great in the kitchen to help erase the smells that come from various cooked foods and replacement with the smooth and calming smells of Lemon and Lavender.,5.0,2012-08-26,https://www.amazon.com/product-reviews/B000WQZ5PC/?pageNumber=30
Yankee Candle 1073481EZ Large Jar Candle Lemon Lavender,B000WQZ5PC,Martha A. Gertz,I love the scent. But expensive for a candle.,5.0,2018-12-29,https://www.amazon.com/product-reviews/B000WQZ5PC/?pageNumber=30
Yankee Candle 1073481EZ Large Jar Candle Lemon Lavender,B000WQZ5PC,R. Swidan,Just a candle Not much fragrance,3.0,2019-02-09,https://www.amazon.com/product-reviews/B000WQZ5PC/?pageNumber=30
Yankee Candle 1073481EZ Large Jar Candle Lemon Lavender,B000WQZ5PC,Kindle Customer,Lasted forever and filled my home with a fresh clean smell. Awesome.,5.0,2021-03-11,https://www.amazon.com/product-reviews/B000WQZ5PC/?pageNumber=30
Yankee Candle 1073481EZ Large Jar Candle Lemon Lavender,B000WQZ5PC,Todd,"Clean, light, burns all the way to the wick",5.0,2020-01-26,https://www.amazon.com/product-reviews/B000WQZ5PC/?pageNumber=30
Yankee Candle 1073481EZ Large Jar Candle Lemon Lavender,B000WQZ5PC,earlbuckeymoviecritique,loved everything about this candle,5.0,2019-02-14,https://www.amazon.com/product-reviews/B000WQZ5PC/?pageNumber=30
Yankee Candle 1073481EZ Large Jar Candle Lemon Lavender,B000WQZ5PC,Kimkim72,Awesome price,5.0,2021-02-22,https://www.amazon.com/product-reviews/B000WQZ5PC/?pageNumber=30
Yankee Candle 1073481EZ Large Jar Candle Lemon Lavender,B000WQZ5PC,Savian Hernandez,It smells really good. But when i recieved it it was melted upside down... i have to melt it all and replace the wick because the candle came deformed,2.0,2020-12-29,https://www.amazon.com/product-reviews/B000WQZ5PC/?pageNumber=31
Yankee Candle 1073481EZ Large Jar Candle Lemon Lavender,B000WQZ5PC,Melanie K,My favorite summer scent,5.0,2019-09-08,https://www.amazon.com/product-reviews/B000WQZ5PC/?pageNumber=31
Yankee Candle 1073481EZ Large Jar Candle Lemon Lavender,B000WQZ5PC,Abigail,Doesn’t smell like nothing! Left it on for several hours but same. I wouldn’t purchase this product again. Waste of money!,2.0,2021-04-20,https://www.amazon.com/product-reviews/B000WQZ5PC/?pageNumber=31
Yankee Candle 1073481EZ Large Jar Candle Lemon Lavender,B000WQZ5PC,Angie,Love the candle,5.0,2019-05-10,https://www.amazon.com/product-reviews/B000WQZ5PC/?pageNumber=31
Yankee Candle 1073481EZ Large Jar Candle Lemon Lavender,B000WQZ5PC,Jeff D.,Smells great and fills up the house.  Lasts for a long time.,5.0,2018-08-05,https://www.amazon.com/product-reviews/B000WQZ5PC/?pageNumber=31
Yankee Candle 1073481EZ Large Jar Candle Lemon Lavender,B000WQZ5PC,sylvia a. williams,No scent at all.....,2.0,2022-01-09,https://www.amazon.com/product-reviews/B000WQZ5PC/?pageNumber=31
Yankee Candle 1073481EZ Large Jar Candle Lemon Lavender,B000WQZ5PC,Lisa Walz,wonderful scent,5.0,2020-04-14,https://www.amazon.com/product-reviews/B000WQZ5PC/?pageNumber=31
Yankee Candle 1073481EZ Large Jar Candle Lemon Lavender,B000WQZ5PC,Anita C,Love the smell and it is long lasting. Worth the money.,5.0,2021-04-06,https://www.amazon.com/product-reviews/B000WQZ5PC/?pageNumber=31
Yankee Candle 1073481EZ Large Jar Candle Lemon Lavender,B000WQZ5PC,NeoNurse,"This is my favorite Yankee Candle scent (well, it's tied for first with Harvest!)",5.0,2018-03-01,https://www.amazon.com/product-reviews/B000WQZ5PC/?pageNumber=31
Yankee Candle 1073481EZ Large Jar Candle Lemon Lavender,B000WQZ5PC,NB,,2.0,2021-06-25,https://www.amazon.com/product-reviews/B000WQZ5PC/?pageNumber=31
"Yankee Candle Cherries on Snow Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B005OMNPII,pwatkins23,"My all time favorite holiday candle!!! This is a must for the holidays!!! It fills my home with a great scent! I’m sad when it burns out! Get this for the holidays, you will love it!!! I get so many compliments and people go out and buy this after visiting my home during the holidays!!",5.0,2018-11-09,https://www.amazon.com/product-reviews/B005OMNPII/?pageNumber=1
"Yankee Candle Cherries on Snow Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B005OMNPII,TonyP,"This candle smells really good. Surprisingly lasts for hours on end days at a time. I left this candle on for hours on end!! adding an amazing pleasant smell to all my home. What shocked me the most was how long this thing lasts, I knew Yankee candles burned for a long time but never expected it to last as long as it does. Get this candle and you won't regret it, it's a little expensive but you get a good quality candle for your money.",5.0,2013-07-11,https://www.amazon.com/product-reviews/B005OMNPII/?pageNumber=1
"Yankee Candle Cherries on Snow Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B005OMNPII,Megan Leopard,"Got this for my husband, his favor e scent from yankee and it did not disappoint.",5.0,2021-01-08,https://www.amazon.com/product-reviews/B005OMNPII/?pageNumber=1
"Yankee Candle Cherries on Snow Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B005OMNPII,James Filipovich,"Maybe just a fluke, but no wick. I even dug down a little bit looking for it. Will just put on a candle warmer.",2.0,2021-04-01,https://www.amazon.com/product-reviews/B005OMNPII/?pageNumber=1
"Yankee Candle Cherries on Snow Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B005OMNPII,traumaqueen,Good quality candle. It's long-lasting scent has never been topped! Absolutely love it. Too bad it isn't available all year.,5.0,2020-11-27,https://www.amazon.com/product-reviews/B005OMNPII/?pageNumber=1
"Yankee Candle Cherries on Snow Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B005OMNPII,Alyson Littleton,Smells amazing!,5.0,2020-06-03,https://www.amazon.com/product-reviews/B005OMNPII/?pageNumber=1
"Yankee Candle Cherries on Snow Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B005OMNPII,JudeH,I don't know who's fault this was but the candle came completely melted.  The wax had spilled out of the jar all over the wrapping.  I can't even begin to find the wick.  Waste of my money.  Can't believe I paid $36+ for this. Final word - I have never given 1 star to anything I have bought on Amazon and I've been buying here for over 10 years.,1.0,2016-09-15,https://www.amazon.com/product-reviews/B005OMNPII/?pageNumber=1
"Yankee Candle Cherries on Snow Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B005OMNPII,Elizabeth Kressler,This scent is hard to find and it is the one scent that my daughter wanted most for Christmas,5.0,2018-01-11,https://www.amazon.com/product-reviews/B005OMNPII/?pageNumber=1
"Yankee Candle Cherries on Snow Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B005OMNPII,Jacob,Great gift. I bought it as a Christmas gift and they love it. She is always asking me to buy her more,5.0,2021-02-06,https://www.amazon.com/product-reviews/B005OMNPII/?pageNumber=1
"Yankee Candle Cherries on Snow Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B005OMNPII,Maureen Veals,"I love Yankee Candles! And Cherries on Snow, smells so good!  They burn evenly and down to the bottom of the jar.  No waste like some other candle brands do.",5.0,2015-02-10,https://www.amazon.com/product-reviews/B005OMNPII/?pageNumber=1
"Yankee Candle Cherries on Snow Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B005OMNPII,KM,Very timely delivery & in beautiful condition! Was super well-wrapped w/care & I'm already through half of it & ready to order another one sometime in the near future! A++,5.0,2015-01-10,https://www.amazon.com/product-reviews/B005OMNPII/?pageNumber=2
"Yankee Candle Cherries on Snow Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B005OMNPII,Ash,Smells like fresh cherries right off of the tree. My favorite scent ever.,5.0,2014-09-10,https://www.amazon.com/product-reviews/B005OMNPII/?pageNumber=2
"Yankee Candle Cherries on Snow Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B005OMNPII,mrose,dont normally like cherry candles but this one is soooo good! its smell is very hard to describe but its a must,5.0,2013-10-26,https://www.amazon.com/product-reviews/B005OMNPII/?pageNumber=2
"Yankee Candle Cherries on Snow Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B005OMNPII,Brett Szabo,Smells wonderful.,5.0,2014-11-22,https://www.amazon.com/product-reviews/B005OMNPII/?pageNumber=2
"Yankee Candle Cherries on Snow Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B005OMNPII,Ines,Thank you.,5.0,2015-01-09,https://www.amazon.com/product-reviews/B005OMNPII/?pageNumber=2
"Yankee Candle Cherries on Snow Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B005OMNPII,Michael Wiggins,Smell good it does,5.0,2019-12-12,https://www.amazon.com/product-reviews/B005OMNPII/?pageNumber=2
"Yankee Candle Cherries on Snow Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B005OMNPII,manny,Favorite scent from Yankee Candle. Very delicate and pleasant smell. It was well wrapped like 4 times sonit wont break the glass,5.0,2016-05-18,https://www.amazon.com/product-reviews/B005OMNPII/?pageNumber=2
"Yankee Candle Cherries on Snow Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B005OMNPII,jessica L.,I love this candle!  Smells great!  burns evenly.,5.0,2016-03-14,https://www.amazon.com/product-reviews/B005OMNPII/?pageNumber=2
"Yankee Candle Cherries on Snow Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B005OMNPII,Amazon Customer,I love this candle. . It smells so good. I have got a candle for every room in my house.,5.0,2014-02-22,https://www.amazon.com/product-reviews/B005OMNPII/?pageNumber=2
"Yankee Candle Cherries on Snow Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B005OMNPII,Martha M Hapgood,"I ordered this candle as a surprise gift for a friend of mine and expected it to arrive in a separate box with a gift message on the invoice so that my friend knew it was from me. Sadly, my friend never knew the candle came from me as it was boxed with other candles that she had ordered that week!!! She thought it was a fluke! How does that happen! As far as the Cherries on Snow candle goes, my friend absolutely loved the scent.",3.0,2021-11-02,https://www.amazon.com/product-reviews/B005OMNPII/?pageNumber=2
"Yankee Candle Cherries on Snow Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B005OMNPII,Yes,I was skeptical about this scent when I bought it in a Yankee Candle store. Thought it would make my house smell like cherry cough syrup. To my surprise it didn’t! Would purchase again. Cherry scent was on the stronger side which I liked so I felt I got my money’s worth on this candle.,5.0,2019-04-13,https://www.amazon.com/product-reviews/B005OMNPII/?pageNumber=3
"Yankee Candle Cherries on Snow Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B005OMNPII,.,"I went by the other reviews on here, and tried this scent. They were not kidding! I am not a fruity candle person, but this candle scent is amazing! Ok, I am hooked!",5.0,2014-11-09,https://www.amazon.com/product-reviews/B005OMNPII/?pageNumber=3
"Yankee Candle Cherries on Snow Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B005OMNPII,Rose M. Kaval,"I agree with the first reviewer.  I normally don't like any ""fruity"" candles but I absolutely love Cherries on the Snow. It makes me feel so good.  Can't explain it.",5.0,2013-11-22,https://www.amazon.com/product-reviews/B005OMNPII/?pageNumber=3
"Yankee Candle Cherries on Snow Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B005OMNPII,R. Kramer,Favorite scent from Yankee Candle.  Very delicate and pleasant smell.,5.0,2015-11-25,https://www.amazon.com/product-reviews/B005OMNPII/?pageNumber=3
"Yankee Candle Elevation Collection with Platform Lid Passionflower Scented Candle, Large 2-Wick, 80 Hour Burn Time",B07P9S8VZR,RAW,The scent is lovely and I like the shape better than the classic yankee candle shape. The one odd thing is that it looks like a brain when burning? I have never had a candle look like that before so maybe it was poured weird.,5.0,2021-02-25,https://www.amazon.com/product-reviews/B07P9S8VZR/?pageNumber=1
"Yankee Candle Elevation Collection with Platform Lid Passionflower Scented Candle, Large 2-Wick, 80 Hour Burn Time",B07P9S8VZR,Jessica Franco,I love it I was surprised once I light it the smell is amazing first time I buy a candle without smelling it first but let me say is amazing 100% Recommended,5.0,2020-04-11,https://www.amazon.com/product-reviews/B07P9S8VZR/?pageNumber=1
"Yankee Candle Elevation Collection with Platform Lid Passionflower Scented Candle, Large 2-Wick, 80 Hour Burn Time",B07P9S8VZR,Chagster,I love yankee candles and when they stopped selling this scent I was so upset but when I found it here I was relived also way cheaper on here then on the yankee website which was another plus,5.0,2020-10-03,https://www.amazon.com/product-reviews/B07P9S8VZR/?pageNumber=1
"Yankee Candle Elevation Collection with Platform Lid Passionflower Scented Candle, Large 2-Wick, 80 Hour Burn Time",B07P9S8VZR,BookLover,I bought the small size for a gift.  I liked the smell so much I wanted to buy the big one for myself.  It came to me broken!  So beware on opening the package.,4.0,2020-04-13,https://www.amazon.com/product-reviews/B07P9S8VZR/?pageNumber=1
"Yankee Candle Elevation Collection with Platform Lid Passionflower Scented Candle, Large 2-Wick, 80 Hour Burn Time",B07P9S8VZR,Mamabee,"This has two wicks, love the scent",5.0,2021-08-04,https://www.amazon.com/product-reviews/B07P9S8VZR/?pageNumber=1
"Yankee Candle Elevation Collection with Platform Lid Passionflower Scented Candle, Large 2-Wick, 80 Hour Burn Time",B07P9S8VZR,Alondra,"Not as fragrant as I would like, but still a nice scent.",3.0,2021-11-22,https://www.amazon.com/product-reviews/B07P9S8VZR/?pageNumber=1
"Yankee Candle Elevation Collection with Platform Lid Passionflower Scented Candle, Large 2-Wick, 80 Hour Burn Time",B07P9S8VZR,Barbara Amores,Era como la esperaba,5.0,2020-05-27,https://www.amazon.com/product-reviews/B07P9S8VZR/?pageNumber=1
"Yankee Candle Elevation Collection with Platform Lid Passionflower Scented Candle, Large 2-Wick, 80 Hour Burn Time",B07P9S8VZR,Elvira Mejia,"Long lasting candle with a beautiful scent, great price!",5.0,2020-08-25,https://www.amazon.com/product-reviews/B07P9S8VZR/?pageNumber=1
"Yankee Candle Elevation Collection with Platform Lid Passionflower Scented Candle, Large 2-Wick, 80 Hour Burn Time",B07P9S8VZR,Gelsys Sardinas,It wasn’t what I expected!,1.0,2019-09-13,https://www.amazon.com/product-reviews/B07P9S8VZR/?pageNumber=1
"Yankee Candle Elevation Collection with Platform Lid Passionflower Scented Candle, Large 2-Wick, 80 Hour Burn Time",B07P9S8VZR,Shannon,Love this candle,5.0,2020-01-03,https://www.amazon.com/product-reviews/B07P9S8VZR/?pageNumber=1
"Yankee Candle Elevation Collection with Platform Lid Passionflower Scented Candle, Large 2-Wick, 80 Hour Burn Time",B07P9S8VZR,JPH,"This is my first, and probably my last, Yankee Candle. Takes a while to get going and would probably have been more effective as a 3-wick rather than 2-wick candle.  Scent throw is very good, subtle but pervasive over a wide area and remains in the air for a while after the candle is extinguished/covered.  The scent is very floral, pleasant, but I don't pick up the advertised lime/jasmine tea. As one reviewer has noted, after the candle burns down a bit, it really does look like a brain.  There are channels throughout the candle, making it look like the amygdala.  Perhaps a cost-cutting measure, candle burns using less wax. This candle was a nice one-off, nothing about the candle that would compel me to purchase it again.",3.0,2021-10-29,https://www.amazon.com/product-reviews/B07P9S8VZR/?pageNumber=2
"Yankee Candle Elevation Collection with Platform Lid Passionflower Scented Candle, Large 2-Wick, 80 Hour Burn Time",B07P9S8VZR,Sarah Griffin,Scent,5.0,2021-09-15,https://www.amazon.com/product-reviews/B07P9S8VZR/?pageNumber=2
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Samantha,"This was my first purchase of Yankee candles and I can't believe I haven't invested in them yet. First off, I got the tall tumbler with the 2 wicks. It was only $14 which was well worth it, in my opinion. These candles live up to the hype. The scent is wonderful and aromatic. Reminds me of fall which is exactly what I was trying to go for. These candles burn so evenly. I don't know if that's due to the brand and their formula in general or the double-wick, but I love it. I've burned for hours already and it's only gone down maybe about half an inch. I'm in love and a forever customer of Yankee Candle now.",5.0,2020-12-08,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=1
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Amy,"I love this candle. My landlord is also refinancing our building and had a guy from the bank look over my apartment, and the first thing he said when he walked in (into the room next to the room where the candle was burning) was, ""It smells lovely in here."" Perfect for apple cider lovers and fall! Would recommend.",5.0,2021-09-09,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=1
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Barbara,"These look and smell great - and smell great in the heat circulating from a ""fake fireplace heater"" and when on a warm day the sun streams through the window on top of them and I am sitting down to eat.  I have to note that I prefer this ""Brand"" because other candles have given me headaches - so though they are more costly - I am sure that the cost went into making a product that smells good and is more ""friendly"" to more people ""scent wise"".",5.0,2019-05-10,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=1
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Chris,"Bought this as a gift for my wife. Really wanted to get one called “Red Apple Orchard” that she had used up and really enjoyed. Took a chance on this scent and she really likes it. It’s not too strong, but strong enough to fill the house with its pleasant aroma. She’s been using is just about every other day (roughly 2 to 5 hours straight) for the last month and it’s still got a lot of candle left to burn.",5.0,2021-01-05,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=1
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Mad Dog,weak scent for red apple wreath version however others vanilla cupcake and sparking cinniman versions are 5 star must buy for scent strength,3.0,2022-01-09,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=1
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Rene,Brought as a gift. It smells wonderful. The recipient loved the gift. I had brought the holiday sample pack as well however that turned out to be a waste of money since the candles were unusable and appeared to be of poorer quality so luckily I had brought this and another scent around the same time so I was able to not go empty handed. One of my favorites. Highly recommended.,5.0,2019-12-27,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=1
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Danielle D,I have never owned a Yankee Candle before. This candle had a great smell when it is lit and I can even smell it when it is not lit! The wax is melting evenly also. Highly recommend!,5.0,2021-03-22,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=1
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Brooke1982,"I usually use wax melts, but enjoy burning Yankee candles when we have guests because they fill the house with a welcoming smell faster and usually stronger. Also great for burning when watching holiday movies.",5.0,2020-10-24,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=1
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Candi McCranie,"I love everything about Yankee Candles.. except the price!!! So when I catch a good deal on Amazon for them, I grab it! These are reg $25 large 3 wick candles that I bought for $14. I love Amazon!!! And Yankee candles!!",5.0,2020-11-23,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=1
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Barbosa Blaze,The candle smells good but only if you are standing over it. Anymore than 2 feet away and you can’t smell it whatsoever. For a 2 Wick yankee candle I expected much more,2.0,2020-11-11,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=1
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Colleen M. Acuna,"Red Apple Wreath is now a Christmas tradition in my home. Balsam & Cedar is a close 2nd and wonderful as well but this one is incredible, lovely and so Christmassy!",5.0,2020-12-20,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=2
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Pennang,Nice pleasant smell. Came very well packaged- no fear of it breaking on transit. Way better because mostly a stronger scent than the home sweet home.,5.0,2020-10-15,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=2
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Melissa,Quality candle with a fantastic smell. Lasted awhile too even while burning daily.,5.0,2021-05-23,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=2
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,lillian colon,I love this scent it's long-lasting and so fragrant. I gave it as a gift and the person was over the moon with it.,5.0,2021-02-15,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=2
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Chris M.,Yankee Candle is by far my favorite brand of candles. Tumblers are better than jar for ease of lighting it when it gets close to the bottom. Nice holiday scent.,5.0,2020-11-27,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=2
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,LA,"Came quickly,  smells delicious,  perfectly packed. Thank you.",5.0,2021-01-20,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=2
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Onnie,The scent is phenomenal and lasts a good while. I always get compliments on the smell even when its not the holidays!  Love it! I will purchase again!,5.0,2019-12-04,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=2
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Amazon Customer,I always like yankee candles.. especially on sale when I purchased this one.,5.0,2020-12-06,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=2
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Pam Semones,So far so good…burns even…great fragrance.,5.0,2020-12-04,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=2
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Amazon Customer,Horrible burnt for 2 hours no scent none nothing,1.0,2020-10-17,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=2
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Barb,"I’m disappointed because fragrance is  just OK,  you can hardly smell it. Plus, the tall cylinder glass does not allow the wicks to breathe and halfway through they keep going out.",2.0,2018-12-17,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=3
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Debra Eisenbarth,Wonderful smell and lasts for a long time.,5.0,2021-02-16,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=3
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Seoulson,This is one of the few Yankee candles that I consistently order for winter. Never disappoints!,5.0,2020-02-20,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=3
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,joan a.,"What a disappointment these candles are. I had a party and there was no scent, and certainly no scent of Christmas. The fact that Yankee Candle is selling this as a scented candle is really a misnomer. Please don't buy and waste your money as I did.",1.0,2017-12-01,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=3
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Hn,Very fast shipping and nice candle,5.0,2020-10-25,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=3
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Brandon T,Scent doesn't last long.,5.0,2020-11-29,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=3
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,MJ Hall,The candle smells AMAZING & shipped safely,5.0,2020-10-28,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=3
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,BFG,"I got this on lightening deal, so it's the good quality candle you'd expect at a good price. I like the smell.",5.0,2018-09-30,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=3
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Beth Buhmann,"I buy Yankee Candles all the time and this is one of my favorite scents, but these had zero smell to them?? I wondered if they were fake or something",1.0,2021-04-02,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=3
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,dakpluto,The scent is very weak and the flame keeps going out after the wax caved into itself and is now flooding over the wick when I try to light it. Very disappointed in the quality of this candle. I’ll be seeking a refund.,1.0,2020-10-20,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=3
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Amazon Customer,Smells great and has lasted a couple weeks of lighting it each evening.,5.0,2020-01-29,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=4
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Amanda Moritz,This is my favorite smell. I'm glad amazon had it on sale.,5.0,2020-02-16,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=4
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Diana bruce,The double wick is nice. The screw on lid is ok.,5.0,2020-02-06,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=4
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,J. in Texas,Oh yes !!!! LOVE LOVE LOVE IT !,5.0,2020-01-15,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=4
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Candy,"Thought I was getting a good deal, but found out that I could’ve saved $10.00 a piece at our local craft store for the same exact thing!",3.0,2018-03-01,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=4
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,APRATIM,Good smell and big quantity can burn long,4.0,2020-02-06,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=4
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,CTMOM10,"Got for an unbelievable price and free shipping, the only way I will get my yankee candles now.",5.0,2018-12-13,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=4
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Nadiya,"Yes, just yes!",5.0,2020-02-06,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=4
