date,norm_reviews,norm_new_cases,norm_reviews_rolling_avg,norm_cases_rolling_avg
2021-03-23,0.0,0.03885192290125149,0.2272727272727273,0.06738931298797414
2021-03-24,0.3,0.06392107426692245,0.3181818181818182,0.0722730610852267
2021-03-25,0.0,0.0497012880241162,0.3181818181818182,0.07340812071592452
2021-03-26,0.3,0.05567552754179227,0.4545454545454546,0.07598702463367883
2021-03-27,0.0,0.046289211656161504,0.4545454545454546,0.0769110636082146
2021-03-28,0.3,0.033245272677445876,0.4545454545454546,0.07884782365582514
2021-03-29,0.0,0.049249657440394626,0.4090909090909091,0.08211125365145872
2021-03-30,0.0,0.04484297067689778,0.4090909090909091,0.08357112482379331
2021-03-31,0.0,0.050407965652690234,0.2727272727272727,0.08027831220514983
2021-04-01,0.0,0.05657294235863707,0.2727272727272727,0.08195276556370829
2021-04-02,0.1,0.053343564446880425,0.18181818181818182,0.08138452344234702
2021-04-03,0.0,0.04680003653969124,0.18181818181818182,0.08150899891800717
2021-04-04,0.3,0.02729368776833836,0.18181818181818182,0.08005874387683945
2021-04-05,0.1,0.050733899698547545,0.2272727272727273,0.08042041725461592
2021-04-06,0.0,0.04570530739015256,0.2272727272727273,0.08063054752826253
2021-04-07,0.1,0.05530647666027222,0.2727272727272727,0.08182419432847707
2021-04-08,0.2,0.05879528637983009,0.36363636363636365,0.0823657249743748
2021-04-09,0.0,0.06170896135927651,0.3181818181818182,0.08440416670524992
2021-04-10,0.7,0.05102402484699004,0.6363636363636364,0.08543344889311208
2021-04-11,0.0,0.03418653512377821,0.5,0.08711306647026015
2021-04-12,0.0,0.04648506440120581,0.4545454545454546,0.08607772968129293
2021-04-13,0.0,0.059355074449620904,0.4545454545454546,0.08940384260601429
2021-04-14,0.0,0.05482488352973417,0.4090909090909091,0.08928649019047775
2021-04-15,0.2,0.05416351511829725,0.4090909090909091,0.08815784131389118
2021-04-16,0.0,0.0589531378459852,0.4090909090909091,0.08748631482073752
2021-04-17,0.0,0.0400935416095734,0.09090909090909091,0.08482282456401531
2021-04-18,0.0,0.03162291038640724,0.09090909090909091,0.08419813219117439
2021-04-19,0.0,0.045955238878231476,0.09090909090909091,0.08406902672643389
2021-04-20,0.0,0.04540275874668859,0.09090909090909091,0.08066919012943313
2021-04-21,0.0,0.04694911847994884,0.09090909090909091,0.07875005965562853
2021-04-22,0.0,0.04888572211564812,0.0,0.07746399115031011
2021-04-23,0.0,0.04617447702566913,0.0,0.07435014541727243
2021-04-24,0.0,0.03966895039736914,0.0,0.07424668296897695
2021-04-25,0.0,0.02494491641545629,0.0,0.07261941988373742
2021-04-26,0.0,0.031516214487987575,0.0,0.06910098433567849
2021-04-27,0.0,0.03825413355257148,0.0,0.06735903998244878
2021-04-28,0.0,0.04029377911756646,0.0,0.06573729726880506
2021-04-29,0.0,0.043013793733442954,0.0,0.06430645256647417
2021-04-30,0.0,0.0423831186626473,0.0,0.0633825916684415
2021-05-01,0.0,0.03526591760299626,0.0,0.06230968073732221
2021-05-02,0.0,0.02196912396090253,0.0,0.061584553216738336
2021-05-03,0.0,0.03351858956791815,0.0,0.06207248283520587
2021-05-04,0.0,0.03110185438933041,0.0,0.06032964809946072
2021-05-05,0.0,0.03344989494838769,0.0,0.058661961648019685
2021-05-06,0.1,0.03405060747236686,0.045454545454545456,0.05647785333761667
2021-05-07,0.0,0.03520380012788892,0.045454545454545456,0.05472842977125718
2021-05-08,0.0,0.025687402941445146,0.045454545454545456,0.05239438104525209
2021-05-09,0.0,0.016431168356627387,0.045454545454545456,0.0510449173048335
2021-05-10,0.0,0.02425066228190372,0.045454545454545456,0.04878655109264181
2021-05-11,0.0,0.025721750251210377,0.045454545454545456,0.04747555187689073
2021-05-12,0.0,0.02624572942358637,0.045454545454545456,0.04572007370942616
2021-05-13,0.0,0.02841399470174477,0.0,0.04434656964109038
2021-05-14,0.0,0.030721841600438476,0.0,0.043254426447637315
2021-05-15,0.0,0.022209555129259158,0.0,0.042406960369430396
2021-05-16,0.0,0.012733351603178953,0.0,0.041505893263793274
2021-05-17,0.0,0.018864711793185347,0.0,0.040193469436017475
2021-05-18,0.5,0.02103005389604458,0.2272727272727273,0.03905021828617749
2021-05-19,0.0,0.021554763862245363,0.2272727272727273,0.0379071452128406
2021-05-20,0.0,0.021991047775646297,0.2272727272727273,0.03634203082717961
2021-05-21,0.0,0.020961359276514113,0.2272727272727273,0.03396364105190503
2021-05-22,0.0,0.015301361103498676,0.2272727272727273,0.032280283868192046
2021-05-23,0.0,0.009882524892664658,0.2272727272727273,0.031585607429636633
2021-05-24,0.0,0.016259431807801223,0.2272727272727273,0.030950764696119574
2021-05-25,0.0,0.01791760299625468,0.0,0.030192336869457815
2021-05-26,0.0,0.017913218233305928,0.0,0.029304981654558655
2021-05-27,0.0,0.019607198319174204,0.0,0.028724096101477966
2021-05-28,0.0,0.016240431168356627,0.0,0.02757372189151437
2021-05-29,0.1,0.009604092445418837,0.045454545454545456,0.02618543747342208
2021-05-30,0.0,0.005246368868183064,0.045454545454545456,0.02505572013781697
2021-05-31,0.0,0.004436649310313328,0.045454545454545456,0.022174798470821457
2021-06-01,0.0,0.01532620809354161,0.045454545454545456,0.021543339190863108
2021-06-02,0.0,0.012197679729606285,0.045454545454545456,0.020150602860193562
2021-06-03,0.0,0.01341956700465881,0.045454545454545456,0.01864282910852766
2021-06-04,0.0,0.013008860875125604,0.045454545454545456,0.017855374811862175
2021-06-05,0.3,0.011282725860966476,0.13636363636363635,0.018264416539460687
2021-06-06,0.0,0.004321914679820955,0.13636363636363635,0.018039149763051404
2021-06-07,0.0,0.010342194208458938,0.13636363636363635,0.01947818598452444
2021-06-08,0.0,0.009454279711336439,0.13636363636363635,0.01804734128219356
2021-06-09,0.0,0.013545263542523066,0.13636363636363635,0.018375714353892146
2021-06-10,0.0,0.010904174659724125,0.13636363636363635,0.0177627750302552
2021-06-11,0.0,0.018264730063030966,0.13636363636363635,0.01904350124048092
