product_title,asin,author,review,rating,date,url,sentiment
Yankee Candle Large Jar Candle Fresh Cut Roses,B00069ZDJS,T B,I was disappointed with this candle. I went to Yankee Candle because they have a great fragrance. This isn’t true with this one. After blowing out the candle black smoke billows off the wick for a while. I bought a candle that has no smell. Should have bought a glade candle. So disappointed,1.0,2020-05-19,https://www.amazon.com/product-reviews/B00069ZDJS/?pageNumber=9,negative
Yankee Candle Large Jar Candle Sage & Citrus,B000P6THK8,Taylor,Be prepared that this is going to be a dye mess. Black/blue everywhere. Leaked out of the candle in shipment and all over the place and stained my shirt as I dropped it due to the oil slick. Never had this happen with Yankee candle and my favorite scent. Very disappointed but hopefully the replacement is not like this. Also this Candle smells old like it’s been left open for months. Not a strong scent at all.,2.0,2020-05-19,https://www.amazon.com/product-reviews/B000P6THK8/?pageNumber=11,negative
"Yankee Candle Sicillian Lemon Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B06X6H95GW,T B,I was disappointed with this candle. I went to Yankee Candle because they have a great fragrance. This isn’t true with this one. After blowing out the candle black smoke billows off the wick for a while. I bought a candle that has no smell. Should have bought a glade candle. So disappointed,2.0,2020-05-19,https://www.amazon.com/product-reviews/B06X6H95GW/?pageNumber=28,negative
Yankee Candle Large Jar Candle Strawberry Lemon Ice,B019PN2DX4,T B,I was disappointed with this candle. I went to Yankee Candle because they have a great fragrance. This isn’t true with this one. After blowing out the candle black smoke billows off the wick for a while. I bought a candle that has no smell. Should have bought a glade candle. So disappointed,2.0,2020-05-19,https://www.amazon.com/product-reviews/B019PN2DX4/?pageNumber=28,negative
Yankee Candle Large Jar Candle Mango Peach Salsa,B001PAPPKY,T B,I was disappointed with this candle. I went to Yankee Candle because they have a great fragrance. This isn’t true with this one. After blowing out the candle black smoke billows off the wick for a while. I bought a candle that has no smell. Should have bought a glade candle. So disappointed,2.0,2020-05-19,https://www.amazon.com/product-reviews/B001PAPPKY/?pageNumber=28,negative
"Yankee Candle Large Jar Candle, Sun-Drenched Apricot Rose",B078VJPW4Z,T B,I was disappointed with this candle. I went to Yankee Candle because they have a great fragrance. This isn’t true with this one. After blowing out the candle black smoke billows off the wick for a while. I bought a candle that has no smell. Should have bought a glade candle. So disappointed,1.0,2020-05-19,https://www.amazon.com/product-reviews/B078VJPW4Z/?pageNumber=9,negative
"Yankee Candle Large Jar Candle Midsummer's Night,Black",B000ORX6WI,Taylor,Be prepared that this is going to be a dye mess. Black/blue everywhere. Leaked out of the candle in shipment and all over the place and stained my shirt as I dropped it due to the oil slick. Never had this happen with Yankee candle and my favorite scent. Very disappointed but hopefully the replacement is not like this. Also this Candle smells old like it’s been left open for months. Not a strong scent at all.,2.0,2020-05-19,https://www.amazon.com/product-reviews/B000ORX6WI/?pageNumber=11,negative
"Yankee Candle Large Jar Candle, Silver Birch",B00J6CH1VO,sandy feuling,"i love the candle itself, but i must say that i feel they are over priced. the scent isnt that strong, and i was looking for a strong scented candle, so for almost $30, i dont feel i got my moneys worth unfortunately. $30 for a jar candle is pricey, but i thought it would be highly scented and its not.",2.0,2020-05-22,https://www.amazon.com/product-reviews/B00J6CH1VO/?pageNumber=20,negative
Yankee Candle Company Seaside Woods Fragrance Spheres,B07WZGY3LM,Karen,"Worthless. Absolutely no sense at all I even doubt it would work in a very small, confined area like an entry hall closet. Unless you open it up and stir the pellets with your finger and then smell your finger the scent is very faint. I like Yankee candle but I’ll never buy this product again ever",2.0,2020-05-27,https://www.amazon.com/product-reviews/B07WZGY3LM/?pageNumber=1,negative
"Yankee Candle Large Jar Candle, Magical Frosted Forest",B00O60M2D8,M. Johnson,Last time I buy a candle online - no scent!,1.0,2020-05-27,https://www.amazon.com/product-reviews/B00O60M2D8,negative
"Yankee Candle Large Jar Candle, Magical Frosted Forest",B00O60M2D8,M. Johnson,Last time I buy a candle online - no scent!,1.0,2020-05-27,https://www.amazon.com/product-reviews/B00O60M2D8/?pageNumber=1,negative
Yankee Candle Company Seaside Woods Fragrance Spheres,B07WZGY3LM,Karen,"Worthless. Absolutely no sense at all I even doubt it would work in a very small, confined area like an entry hall closet. Unless you open it up and stir the pellets with your finger and then smell your finger the scent is very faint. I like Yankee candle but I’ll never buy this product again ever",2.0,2020-05-27,https://www.amazon.com/product-reviews/B07WZGY3LM,negative
Cinnamon Roll Scented Candles for Home | Non Toxic Long Lasting Soy Candles | Delicious Scent | Large 16 oz Mason Jar | Hand Made in The USA,B07WDYMGZN,The Pinky's,"I was so excited to receive this candle, But upon arrival it has no smell, had it lit for almost two hours and still don’t smell a drop of fragrance.",1.0,2020-06-05,https://www.amazon.com/product-reviews/B07WDYMGZN/?pageNumber=17,negative
Cinnamon Roll Scented Candles for Home | Non Toxic Long Lasting Soy Candles | Delicious Scent | Large 16 oz Mason Jar | Hand Made in The USA,B07WDYMGZN,Amazon Customer,"If you can't smell it, unless you're next to it and let it burn for a long time, why bother?",2.0,2020-06-06,https://www.amazon.com/product-reviews/B07WDYMGZN/?pageNumber=18,negative
Yankee Candle Large Jar Candle Bahama Breeze,B004G9DV66,Squeak,"Unfortunately, another Yankee Candle that has zero scent throw. Very disappointed. Do not recommend.",1.0,2020-06-11,https://www.amazon.com/product-reviews/B004G9DV66/?pageNumber=5,negative
Cinnamon Roll Scented Candles for Home | Non Toxic Long Lasting Soy Candles | Delicious Scent | Large 16 oz Mason Jar | Hand Made in The USA,B07WDYMGZN,Amazon Customer,I really wanted to love this candle. The scent is good when you smell the candle itself but there is no smell really once its lit. It's not strong at all... disappointed,2.0,2020-06-12,https://www.amazon.com/product-reviews/B07WDYMGZN/?pageNumber=7,negative
Yankee Candle Large Jar Candle Bahama Breeze,B004G9DV66,Cordoba Q,I'm having a tough time picking up the smell of this candle even when I place my nose above it. Also the wick is not straight causing it to burn violently with soot.,2.0,2020-06-13,https://www.amazon.com/product-reviews/B004G9DV66/?pageNumber=15,negative
"Yankee Candle Large Jar, Christmas Cookie",B000C2TB6U,Coni Lyn,"Packaging was fine, arrived in one piece. On time delivery. There is absolutely no scent. Had this burning for hours, and nothing. Not even a faint scent unless I put my face to the fire. Would not recommend.",1.0,2020-06-21,https://www.amazon.com/product-reviews/B000C2TB6U/?pageNumber=13,negative
"Yankee Candle Large Jar Candle Midsummer's Night,Black",B000ORX6WI,Chris W.,"Sage and Citrus has been my favorite scent since the 90’s. This was absolute junk. There was absolutely no scent throw when lit; no one in my house could smell it burning. The old Yankee Candles would scent my whole house. It was hard for me to believe this was even an actual Yankee Candle, so I looked it up and discovered the original owner of Yankee Candle now owns Kringle Candle and still uses the old Yankee family recipes. I’m going to order from there and hopefully have better luck. I hate when tried and true companies cut corners and think no one will notice. I tried to burn this one to get my money’s worth, but it ended up in the trash. Don’t waste your money.",1.0,2020-06-26,https://www.amazon.com/product-reviews/B000ORX6WI/?pageNumber=2,negative
Yankee Candle Large Jar Candle Sage & Citrus,B000P6THK8,Chris W.,"Sage and Citrus has been my favorite scent since the 90’s. This was absolute junk. There was absolutely no scent throw when lit; no one in my house could smell it burning. The old Yankee Candles would scent my whole house. It was hard for me to believe this was even an actual Yankee Candle, so I looked it up and discovered the original owner of Yankee Candle now owns Kringle Candle and still uses the old Yankee family recipes. I’m going to order from there and hopefully have better luck. I hate when tried and true companies cut corners and think no one will notice. I tried to burn this one to get my money’s worth, but it ended up in the trash. Don’t waste your money.",1.0,2020-06-26,https://www.amazon.com/product-reviews/B000P6THK8/?pageNumber=2,negative
"Yankee Candle Elevation Collection with Platform Lid Passionflower Scented Candle, Small 1-Wick, 28 Hour Burn Time",B07PD7ZSY9,Jessica Jeffery,The candle had absolutely no scent. Very disappointed.,1.0,2020-06-30,https://www.amazon.com/product-reviews/B07PD7ZSY9/?pageNumber=2,negative
Yankee Candle Large Jar Candle Mango Peach Salsa,B001PAPPKY,jj,"I had this candle burning for several hours and could not pick up on the scent. This scent has always been a favorite of mine, so that was disappointing!  I'm not sure if just got a dud; however, going off my experience --I would not recommend.",1.0,2020-07-09,https://www.amazon.com/product-reviews/B001PAPPKY/?pageNumber=21,negative
"Yankee Candle Pineapple Cilantro Jar Candle, Large Jar",B0032JHSP6,jj,"I had this candle burning for several hours and could not pick up on the scent. This scent has always been a favorite of mine, so that was disappointing!  I'm not sure if just got a dud; however, going off my experience --I would not recommend.",1.0,2020-07-09,https://www.amazon.com/product-reviews/B0032JHSP6/?pageNumber=21,negative
"Yankee Candle Sicillian Lemon Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B06X6H95GW,jj,"I had this candle burning for several hours and could not pick up on the scent. This scent has always been a favorite of mine, so that was disappointing!  I'm not sure if just got a dud; however, going off my experience --I would not recommend.",1.0,2020-07-09,https://www.amazon.com/product-reviews/B06X6H95GW/?pageNumber=21,negative
Yankee Candle Large Jar Candle Strawberry Lemon Ice,B019PN2DX4,jj,"I had this candle burning for several hours and could not pick up on the scent. This scent has always been a favorite of mine, so that was disappointing!  I'm not sure if just got a dud; however, going off my experience --I would not recommend.",1.0,2020-07-09,https://www.amazon.com/product-reviews/B019PN2DX4/?pageNumber=21,negative
Yankee Candle Large Jar Candle Macintosh,B007FSDIJA,jj,"I had this candle burning for several hours and could not pick up on the scent. This scent has always been a favorite of mine, so that was disappointing!  I'm not sure if just got a dud; however, going off my experience --I would not recommend.",1.0,2020-07-09,https://www.amazon.com/product-reviews/B007FSDIJA/?pageNumber=21,negative
Yankee Candle Large Jar Candle Fresh Cut Roses,B00069ZDJS,Austin,No Smell. Yankee’s quality control has been atrocious in the past few years. 75% of the way through this candle and I have yet to smell it. Pink Sands and Lilac Blossom are the only 2 I’ve bought that haven’t had at least 1 have no smell at all. Buy Woodwick instead. More expensive but at least you get a scent.,1.0,2020-07-11,https://www.amazon.com/product-reviews/B00069ZDJS/?pageNumber=13,negative
"Yankee Candle Large Jar Candle, Sun-Drenched Apricot Rose",B078VJPW4Z,Austin,No Smell. Yankee’s quality control has been atrocious in the past few years. 75% of the way through this candle and I have yet to smell it. Pink Sands and Lilac Blossom are the only 2 I’ve bought that haven’t had at least 1 have no smell at all. Buy Woodwick instead. More expensive but at least you get a scent.,1.0,2020-07-11,https://www.amazon.com/product-reviews/B078VJPW4Z/?pageNumber=13,negative
